dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
mnist,cnn2,no_reg,No Reg,43,16,8,both,0,0,20303801,96.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.25,0,20303901,94.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.25,1,20303902,93.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.25,2,20303903,94.000000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.5,0,20304001,80.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.5,1,20304002,80.440000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,43,16,8,both,0.5,2,20304003,80.540000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0,0,20303801,97.210000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.25,0,20303901,85.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.25,1,20303902,85.420000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.25,2,20303903,85.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.5,0,20304001,62.680000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.5,1,20304002,62.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,43,16,8,both,0.5,2,20304003,62.730000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0,0,20303801,97.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.25,0,20303901,95.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.25,1,20303902,95.840000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.25,2,20303903,95.810000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.5,0,20304001,90.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.5,1,20304002,91.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,43,16,8,both,0.5,2,20304003,90.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0,0,20304801,97.450000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.25,0,20304901,93.810000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.25,1,20304902,93.860000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.25,2,20304903,93.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.5,0,20305001,81.240000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.5,1,20305002,81.770000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,old_detach,MNE-L2,44,16,8,both,0.5,2,20305003,81.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0,0,20304801,97.460000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.25,0,20304901,93.100000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.25,1,20304902,93.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.25,2,20304903,92.940000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.5,0,20305001,79.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.5,1,20305002,79.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,no_reg,No Reg,44,16,8,both,0.5,2,20305003,78.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_no_reg_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0,0,20304801,97.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.25,0,20304901,56.400000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.25,1,20304902,55.720000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.25,2,20304903,56.230000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.5,0,20305001,17.320000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.5,1,20305002,17.550000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,l2,L2,44,16,8,both,0.5,2,20305003,17.150000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_l2_rcnone_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0,0,20304801,97.650000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.25,0,20304901,96.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.25,1,20304902,96.670000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.25,2,20304903,96.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.5,0,20305001,92.980000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.5,1,20305002,92.890000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
mnist,cnn2,orthogonal,Orthogonal,44,16,8,both,0.5,2,20305003,92.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/mnist-checkpoints/cnn2_L[16]_mnist_spectral_mne_cnn2_orthogonal_rc0p0001_seed44_ep30_L16_trainT0.pth
