dataset,arch,variant,variant_label,regularizer,reg_coeff,weight_decay,seed,L,train_T,test_T,sigma,acc,checkpoint,matrix_csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.5,0.114000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,3.75,0.136000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4,0.148000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.25,0.144000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.5,0.124000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,4.75,0.106000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,l1,"L1-wo (weights only, $10^{-5}$)",l1,1em05,0.0,42,16,0,16,5,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_l1_rc1em05_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/l1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0,59.912000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.25,55.846000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.5,50.136000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,0.75,42.474000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1,33.066000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.25,21.856000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.5,11.640000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,1.75,5.120000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2,2.092000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2.25,0.926000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2.5,0.502000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,2.75,0.342000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,3,0.262000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,3.25,0.208000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,3.5,0.186000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,3.75,0.180000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,4,0.160000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,4.25,0.158000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,4.5,0.144000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,4.75,0.114000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,old_detach,Old MNE (detach $\lambda$),mne_l2,0p0001,0.0,42,16,0,16,5,0.110000,imagenet-checkpoints/resnet18_L[16]_seed42_schemeC_noout_mne_l2_l16_resnet18_rc1em04.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/old_detach/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,0,49.794000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,0.25,43.522000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,0.5,34.072000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,0.75,22.268000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,1,10.520000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,1.25,2.720000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,1.5,0.490000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,1.75,0.198000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,2,0.148000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,2.25,0.138000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,2.5,0.136000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,2.75,0.132000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,3,0.140000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,3.25,0.126000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,3.5,0.130000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,3.75,0.118000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,4,0.102000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,4.25,0.100000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,4.5,0.096000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,4.75,0.102000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
imagenet,resnet18,calibrated_mne_a0p1,Calibrated MNE ($\alpha = 0.1$),calibrated_mne_l2,0p0001,0.0,42,16,0,16,5,0.110000,/scratch/gs14/sl9144/snn_ckpts/imagenet-checkpoints/resnet18_L[16]_mneablate_imagenet_calibrated_mne_a0p1_rc0p0001_seed42_L16_trainT0.pth,/home/595/sl9144/codes/snn_simulation/important_results/imagenet_resnet18_five_regs_sigma0_5_seed42/calibrated_mne_a0p1/noise_sweep_matrix_imagenet_resnet18_T16_mode_rate_uniform_schedule_normal_seed_42.csv
