arch,c1,c2,size_label,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.1,95.35,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.2,95.27,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.3,95.45,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.4,95.24,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.5,95.25,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.6,95.39,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.7,95.26,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.8,95.08,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,0.9,95.07,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,43,16,16,rate_uniform,1.0,94.96,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.0,89.93,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.1,90.1,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.2,86.75,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.3,85.28,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.4,85.45,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.5,85.12,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.6,85.4,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.7,85.22,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.8,85.42,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,0.9,85.82,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,mne_l2,44,16,16,rate_uniform,1.0,85.98,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c2_c4_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,weight_decay,40,16,16,rate_uniform,0.0,96.76,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed40_ablation_wd_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c2_c4,2,4,c2c4,weight_decay,40,16,16,rate_uniform,0.1,96.58,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed40_ablation_wd_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c2_c4,2,4,c2c4,weight_decay,40,16,16,rate_uniform,0.2,96.23,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed40_ablation_wd_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c2_c4,2,4,c2c4,weight_decay,40,16,16,rate_uniform,0.3,96.01,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed40_ablation_wd_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c2_c4,2,4,c2c4,weight_decay,40,16,16,rate_uniform,0.4,95.33,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed40_ablation_wd_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_40.csv
